,Value (kWh),notes,Date,time,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,year
24664,0.547,weekday,2019-03-25,16:00:00,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0,2019
24665,0.317,weekday,2019-03-25,17:00:00,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0,2019
24666,0.368,weekday,2019-03-25,18:00:00,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0,2019
24667,0.496,weekday,2019-03-25,19:00:00,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0,2019
24668,0.813,weekday,2019-03-25,20:00:00,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0,2019
24669,0.622,weekday,2019-03-25,21:00:00,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0,2019
24670,1.575,weekday,2019-03-25,22:00:00,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0,2019
24671,1.844,weekday,2019-03-25,23:00:00,25,86,73.1,66,69,64.8,52,97,77.0,49,14,7.2,0,30.1,30.0,29.9,0.0,0,2019
24672,0.6970000000000001,weekday,2019-03-26,00:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24673,0.7070000000000001,weekday,2019-03-26,01:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24674,0.282,weekday,2019-03-26,02:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24675,0.352,weekday,2019-03-26,03:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24676,0.405,weekday,2019-03-26,04:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24677,0.45,weekday,2019-03-26,05:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24678,0.439,weekday,2019-03-26,06:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24679,0.3279999999999999,weekday,2019-03-26,07:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24680,0.314,weekday,2019-03-26,08:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24681,0.387,weekday,2019-03-26,09:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24682,0.324,weekday,2019-03-26,10:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24683,0.258,weekday,2019-03-26,11:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24684,0.283,weekday,2019-03-26,12:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24685,0.262,weekday,2019-03-26,13:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24686,0.273,weekday,2019-03-26,14:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24687,0.301,weekday,2019-03-26,15:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24688,0.241,weekday,2019-03-26,16:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24689,0.311,weekday,2019-03-26,17:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24690,0.376,weekday,2019-03-26,18:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24691,0.33,weekday,2019-03-26,19:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24692,0.361,weekday,2019-03-26,20:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24693,1.162,weekday,2019-03-26,21:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24694,2.838,weekday,2019-03-26,22:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24695,3.516,weekday,2019-03-26,23:00:00,26,77,65.9,55,52,50.8,50,84,60.8,39,12,6.7,3,30.2,30.1,30.1,0.0,1,2019
24696,2.015,weekday,2019-03-27,00:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24697,1.634,weekday,2019-03-27,01:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24698,1.072,weekday,2019-03-27,02:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24699,1.102,weekday,2019-03-27,03:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24700,0.5429999999999999,weekday,2019-03-27,04:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24701,0.863,weekday,2019-03-27,05:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24702,0.737,weekday,2019-03-27,06:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24703,0.315,weekday,2019-03-27,07:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24704,0.304,weekday,2019-03-27,08:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24705,0.28,weekday,2019-03-27,09:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24706,0.28,weekday,2019-03-27,10:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24707,0.271,weekday,2019-03-27,11:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24708,0.429,weekday,2019-03-27,12:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24709,0.32,weekday,2019-03-27,13:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24710,0.342,weekday,2019-03-27,14:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24711,0.23,weekday,2019-03-27,15:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24712,0.313,weekday,2019-03-27,16:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24713,0.325,weekday,2019-03-27,17:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24714,0.41,weekday,2019-03-27,18:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24715,0.387,weekday,2019-03-27,19:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24716,0.667,weekday,2019-03-27,20:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24717,0.391,weekday,2019-03-27,21:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24718,0.428,weekday,2019-03-27,22:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24719,0.472,weekday,2019-03-27,23:00:00,27,75,62.3,50,50,47.0,44,89,60.3,35,15,8.9,0,30.2,30.1,30.1,0.0,2,2019
24720,0.375,weekday,2019-03-28,00:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24721,0.359,weekday,2019-03-28,01:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24722,0.2769999999999999,weekday,2019-03-28,02:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24723,0.321,weekday,2019-03-28,03:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24724,0.257,weekday,2019-03-28,04:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24725,0.425,weekday,2019-03-28,05:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24726,0.75,weekday,2019-03-28,06:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24727,0.6759999999999999,weekday,2019-03-28,07:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24728,0.376,weekday,2019-03-28,08:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24729,0.2769999999999999,weekday,2019-03-28,09:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24730,0.241,weekday,2019-03-28,10:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24731,0.3329999999999999,weekday,2019-03-28,11:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24732,0.26,weekday,2019-03-28,12:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24733,0.259,weekday,2019-03-28,13:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24734,0.253,weekday,2019-03-28,14:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24735,0.292,weekday,2019-03-28,15:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24736,0.304,weekday,2019-03-28,16:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24737,0.332,weekday,2019-03-28,17:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24738,0.275,weekday,2019-03-28,18:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24739,0.425,weekday,2019-03-28,19:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24740,0.431,weekday,2019-03-28,20:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24741,0.4589999999999999,weekday,2019-03-28,21:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24742,0.385,weekday,2019-03-28,22:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24743,0.4379999999999999,weekday,2019-03-28,23:00:00,28,75,63.9,50,60,55.4,50,100,76.3,51,21,9.0,0,30.1,30.1,30.0,0.0,3,2019
24744,0.3289999999999999,weekday,2019-03-29,00:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24745,0.5,weekday,2019-03-29,01:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24746,0.39,weekday,2019-03-29,02:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24747,0.278,weekday,2019-03-29,03:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24748,0.321,weekday,2019-03-29,04:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24749,0.297,weekday,2019-03-29,05:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24750,0.523,weekday,2019-03-29,06:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24751,0.301,weekday,2019-03-29,07:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24752,0.246,weekday,2019-03-29,08:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24753,0.309,weekday,2019-03-29,09:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24754,0.22,weekday,2019-03-29,10:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24755,0.273,weekday,2019-03-29,11:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24756,0.2739999999999999,weekday,2019-03-29,12:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24757,0.233,weekday,2019-03-29,13:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24758,0.309,weekday,2019-03-29,14:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24759,0.235,weekday,2019-03-29,15:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24760,0.294,weekday,2019-03-29,16:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24761,0.3979999999999999,weekday,2019-03-29,17:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24762,0.34,weekday,2019-03-29,18:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24763,0.384,weekday,2019-03-29,19:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24764,0.506,weekday,2019-03-29,20:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24765,0.845,weekday,2019-03-29,21:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24766,0.866,weekday,2019-03-29,22:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24767,0.358,weekday,2019-03-29,23:00:00,29,79,69.5,60,66,62.6,60,100,80.0,56,21,10.7,0,30.0,29.9,29.8,0.0,4,2019
24768,0.315,weekend,2019-03-30,00:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24769,0.316,weekend,2019-03-30,01:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24770,0.451,weekend,2019-03-30,02:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24771,0.351,weekend,2019-03-30,03:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24772,0.351,weekend,2019-03-30,04:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24773,0.331,weekend,2019-03-30,05:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24774,0.332,weekend,2019-03-30,06:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24775,0.297,weekend,2019-03-30,07:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24776,0.602,weekend,2019-03-30,08:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24777,1.09,weekend,2019-03-30,09:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24778,0.921,weekend,2019-03-30,10:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24779,1.2990000000000002,weekend,2019-03-30,11:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24780,1.04,weekend,2019-03-30,12:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24781,0.797,weekend,2019-03-30,13:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24782,0.57,weekend,2019-03-30,14:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24783,0.586,weekend,2019-03-30,15:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24784,0.457,weekend,2019-03-30,16:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24785,0.375,weekend,2019-03-30,17:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24786,0.4379999999999999,weekend,2019-03-30,18:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24787,0.698,weekend,2019-03-30,19:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24788,0.799,weekend,2019-03-30,20:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24789,1.107,weekend,2019-03-30,21:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24790,0.455,weekend,2019-03-30,22:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24791,0.386,weekend,2019-03-30,23:00:00,30,76,66.5,52,68,60.7,41,96,81.9,66,24,12.0,3,30.1,29.9,29.7,0.03,5,2019
24792,0.3229999999999999,weekend,2019-03-31,00:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24793,0.296,weekend,2019-03-31,01:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24794,0.427,weekend,2019-03-31,02:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24795,0.312,weekend,2019-03-31,03:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24796,0.3279999999999999,weekend,2019-03-31,04:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24797,0.635,weekend,2019-03-31,05:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24798,0.701,weekend,2019-03-31,06:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24799,0.382,weekend,2019-03-31,07:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24800,0.26,weekend,2019-03-31,08:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24801,0.23,weekend,2019-03-31,09:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24802,0.345,weekend,2019-03-31,10:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24803,0.365,weekend,2019-03-31,11:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24804,0.357,weekend,2019-03-31,12:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24805,0.244,weekend,2019-03-31,13:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24806,0.255,weekend,2019-03-31,14:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24807,0.336,weekend,2019-03-31,15:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24808,0.303,weekend,2019-03-31,16:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24809,0.306,weekend,2019-03-31,17:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24810,0.366,weekend,2019-03-31,18:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24811,0.3829999999999999,weekend,2019-03-31,19:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24812,0.602,weekend,2019-03-31,20:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24813,0.732,weekend,2019-03-31,21:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24814,0.643,weekend,2019-03-31,22:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24815,0.5539999999999999,weekend,2019-03-31,23:00:00,31,55,50.8,44,41,38.7,36,86,63.6,57,28,14.6,0,30.2,30.1,30.1,0.0,6,2019
24816,0.278,weekday,2019-01-04,00:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24817,0.2689999999999999,weekday,2019-01-04,01:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24818,0.284,weekday,2019-01-04,02:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24819,0.254,weekday,2019-01-04,03:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24820,0.299,weekday,2019-01-04,04:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24821,0.235,weekday,2019-01-04,05:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24822,1.186,weekday,2019-01-04,06:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24823,1.069,weekday,2019-01-04,07:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24824,0.364,weekday,2019-01-04,08:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24825,0.255,weekday,2019-01-04,09:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24826,0.268,weekday,2019-01-04,10:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24827,0.211,weekday,2019-01-04,11:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24828,0.253,weekday,2019-01-04,12:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24829,0.273,weekday,2019-01-04,13:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24830,0.263,weekday,2019-01-04,14:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24831,0.613,weekday,2019-01-04,15:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24832,0.621,weekday,2019-01-04,16:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24833,0.481,weekday,2019-01-04,17:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24834,0.3989999999999999,weekday,2019-01-04,18:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24835,0.425,weekday,2019-01-04,19:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24836,0.491,weekday,2019-01-04,20:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
24837,0.552,weekday,2019-01-04,21:00:00,1,56,48.2,39,41,38.6,36,93,71.2,51,10,4.6,0,30.2,30.1,30.1,0.0,4,2019
